Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
callTestCase,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:08,0.000s,NOT_RUN
comment,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:08,0.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:08,0.044s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:09,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:09,2018-03-29 15:19:10,0.312s,PASSED
,,,,,,
Test Cases/Regression - Logging in and Logging out,Chrome 65.0.3325.181,This is to just test the logging in and logging out.,2018-03-29 15:19:10,2018-03-29 15:20:46,1m - 36.311s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-29 15:19:10,2018-03-29 15:19:12,2.477s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-29 15:19:12,2018-03-29 15:19:13,1.305s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-29 15:19:13,2018-03-29 15:19:15,1.122s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:15,2018-03-29 15:19:17,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:17,2018-03-29 15:19:17,0.037s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:17,2018-03-29 15:19:17,0.608s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:17,2018-03-29 15:19:19,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:19,2018-03-29 15:19:19,0.116s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:19,2018-03-29 15:19:19,0.083s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:19,2018-03-29 15:19:21,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:21,2018-03-29 15:19:22,0.362s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:22,2018-03-29 15:19:24,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:24,2018-03-29 15:19:24,0.054s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:24,2018-03-29 15:19:26,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:26,2018-03-29 15:19:26,0.327s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:26,2018-03-29 15:19:28,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:28,2018-03-29 15:19:28,0.024s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:28,2018-03-29 15:19:29,0.320s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:29,2018-03-29 15:19:31,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:31,2018-03-29 15:19:31,0.170s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:31,2018-03-29 15:19:31,0.088s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:31,2018-03-29 15:19:33,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:33,2018-03-29 15:19:33,0.347s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:33,2018-03-29 15:19:35,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:35,2018-03-29 15:19:35,0.031s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:35,2018-03-29 15:19:37,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:37,2018-03-29 15:19:38,0.316s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:38,2018-03-29 15:19:40,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:40,2018-03-29 15:19:40,0.014s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:40,2018-03-29 15:19:40,0.306s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:40,2018-03-29 15:19:42,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:42,2018-03-29 15:19:42,0.127s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:42,2018-03-29 15:19:42,0.083s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:42,2018-03-29 15:19:44,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:44,2018-03-29 15:19:44,0.337s,PASSED
